id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
26846867,Bushwick Proper - king master bed private bathroom,69527,Daniele,Brooklyn,Bushwick,40.69037,-73.90679,Private room,85,14,11,6/30/2019,2.2,55
33989972,MONTAUK HEIGHTS,152503673,Idemudia,Brooklyn,East New York,40.67562,-73.87763,Entire home/apt,89,3,11,7/1/2019,4.58,13
34244391,A space like a home,258536261,Judy,Brooklyn,Cypress Hills,40.67959,-73.88302,Entire home/apt,100,2,11,7/8/2019,5.69,179
35059840,Coote Luxe Suite - Modern and Comfortable  APT,263969450,Damiso,Brooklyn,Canarsie,40.64127,-73.89119,Entire home/apt,100,2,11,7/5/2019,7.5,167
30505964,Cozy renovated Brooklyn apt near LGA JFK NYC,73624239,Sarah,Brooklyn,East New York,40.67396,-73.87905,Entire home/apt,120,2,11,7/1/2019,1.68,62
32466675,Beautiful  APT. mins from JFK/ mins from the city!,64106093,Jorge,Brooklyn,Cypress Hills,40.67715,-73.86672,Entire home/apt,150,2,11,7/7/2019,3.93,217
4296956,Sharbell’s vacation,22307859,Sharon,Brooklyn,Canarsie,40.63621,-73.89407,Entire home/apt,210,3,11,7/7/2019,2.75,83
4155099,Large Group Friendly Rental,11948817,Leslie,Brooklyn,Canarsie,40.62864,-73.89265,Entire home/apt,225,2,11,6/2/2019,0.22,305
21798411,Full mattress in the living room,47735494,Iris,Queens,Rego Park,40.72826,-73.87015,Shared room,21,1,11,4/21/2018,0.55,0
32042721,Sunny BR w/ Private LR 15 min to JFK free Parking,240239465,Okhela,Queens,St. Albans,40.70132,-73.75463,Entire home/apt,30,2,11,5/25/2019,2.32,230
32547350,"Quiet & Elegant, 30 mins to midtown Manhattan!",56403037,Jane,Queens,Woodhaven,40.68899,-73.85001,Shared room,35,1,11,6/22/2019,4.52,53
31044749,Pvt Room in Quiet Home Near JFK 6mi/LGA 10mi Lvdr,230025652,Kafayat,Queens,St. Albans,40.70522,-73.75063,Private room,35,2,11,4/14/2019,1.72,3
32725374,Bay Bungalow Bare-Minimum Occupancy,762610,Christopher,Queens,Arverne,40.599,-73.79603,Private room,35,3,11,6/5/2019,2.73,54
11554255,❤️PRIVATE ROOM❤️ Female guest only,60126047,Renuca,Queens,Jamaica,40.67667,-73.79829,Private room,40,3,11,10/15/2017,0.33,318
21005699,Vics cafe,45044964,Victor,Queens,Queens Village,40.72517,-73.76105,Shared room,41,1,11,6/3/2019,0.51,125
33909151,"Mi casa es tu casa, habitación 2",241565326,Valentina,Queens,Woodside,40.74351,-73.90405,Private room,44,1,11,7/1/2019,7.67,331
30370778,Large room  2 min walk to subway near mall,218336964,Wei,Queens,Rego Park,40.72994,-73.86987,Private room,45,2,11,6/19/2019,1.73,6
32838697,Habitación privada cerca aeropuerto la Guardia.,202350344,Diana Carolina,Queens,East Elmhurst,40.76091,-73.88686,Private room,45,2,11,7/1/2019,3.67,294
25010171,sunshine,159027993,Michelle,Queens,Flushing,40.76106,-73.81279,Private room,48,4,11,5/28/2019,0.79,168
33658646,A Delightful Room,199833548,Syeda,Queens,Briarwood,40.70741,-73.80838,Private room,50,1,11,6/16/2019,3.79,342
18504631,convenient location 1 min walk to bus station,5828830,Low,Queens,Jamaica,40.67365,-73.76502,Private room,50,7,11,10/3/2018,0.44,0
34336417,ROOM # 8 near to JFK & LGA airport,258589420,Diego,Queens,Richmond Hill,40.68921,-73.83159,Private room,53,1,11,6/26/2019,4.93,176
30065004,Charles' Chillspot 2guests/ min per stay,225933854,Charles,Queens,Briarwood,40.70742,-73.81345,Entire home/apt,55,1,11,7/2/2019,1.42,40
22985840,"Bright, beautiful bedroom 5 mins from LGA, 15toNYC",170446723,Pamela,Queens,East Elmhurst,40.75735,-73.87845,Private room,55,2,11,6/18/2019,0.71,179
28366610,Close to everything jfk subway casino,170810121,Raj,Queens,Jamaica,40.67887,-73.79243,Private room,60,2,11,5/28/2019,1.09,157
27632496,In a heart of queens /// QUEEN SIZE ROOM ///,181885938,Ismael,Queens,Elmhurst,40.73394,-73.87207,Private room,60,2,11,5/31/2019,1.05,318
33421406,X-Large Private room in newly renovated apartment,10149317,Lana,Queens,Kew Gardens,40.71134,-73.8279,Private room,60,3,11,7/1/2019,4.34,318
29646041,"Comfortable place, 15 min from JFK & 30 min to NYC",210339363,Dilenia,Queens,Woodhaven,40.68639,-73.86088,Private room,60,5,11,5/31/2019,1.44,17
28600360,Cozy studio near the beach and St. John’s hospital,36383387,Suleidy,Queens,Far Rockaway,40.60106,-73.75154,Entire home/apt,63,1,11,7/7/2019,4.52,129
33745352,温暖的双人房间,140630987,Jiali,Queens,Flushing,40.75966,-73.81469,Private room,65,1,11,6/21/2019,3.79,126
22571045,Private Studio,116746802,Christine,Queens,Bayside,40.75145,-73.75643,Private room,69,5,11,6/10/2019,0.69,128
4120182,Master Bedroom 别墅二楼主卧房,21228368,Jessica,Queens,Forest Hills,40.71293,-73.84915,Private room,70,1,11,11/5/2016,0.19,183
35091116,Luxurious Large private room near LGA (#01),264092618,Ajmol,Queens,East Elmhurst,40.76566,-73.87215,Private room,70,1,11,7/5/2019,7.5,78
26352096,温馨方便COZY ROOM.1 min to subway& close to everything,115424426,Taylor,Queens,Elmhurst,40.73885,-73.87676,Private room,74,1,11,9/20/2018,0.93,0
674692,A LITTLE PARADISE NEXT TO SUBWAY!,3425965,Francesca,Queens,Ridgewood,40.70719,-73.89632,Private room,75,14,11,8/31/2018,0.15,332
18329309,"Private, sunny studio apartment in Queens",27670418,Alexisz Tamás,Queens,Ridgewood,40.70036,-73.90238,Entire home/apt,79,9,11,10/17/2018,0.48,3
34337953,MASTER ROOM # 1 near To JFK & LaGuardia airport,258589420,Diego,Queens,Richmond Hill,40.68929,-73.83221,Private room,80,1,11,7/7/2019,5,179
31074425,Calm Environment,232152341,Decidel,Queens,St. Albans,40.69278,-73.76192,Entire home/apt,80,2,11,6/13/2019,2.31,313
19175650,Private room and shared living room,134104016,Amy,Queens,Woodside,40.74505,-73.89995,Private room,80,2,11,11/4/2018,0.45,10
29253322,"Female only, Private room,3 min walking to metro J",219930693,Viktoriia,Queens,Woodhaven,40.69102,-73.86089,Private room,90,2,11,5/27/2019,1.24,89
4452723,Cozy 2BR apartment,2050338,Verena,Queens,Richmond Hill,40.69947,-73.82795,Entire home/apt,90,30,11,3/4/2019,0.2,189
9645934,Great NYC Apt in Forest Hills,2204011,Beto,Queens,Forest Hills,40.71322,-73.83493,Entire home/apt,100,4,11,1/15/2019,0.31,15
1651595,"Cozy Apartment, 30 min train ride to Times Square!",8759781,Augusto M Gallardo,Queens,Jackson Heights,40.75238,-73.87746,Entire home/apt,110,9,11,6/1/2019,0.16,362
13953640,Private apartment 45 min away from the city,83082749,Peter,Queens,Ozone Park,40.68345,-73.83378,Entire home/apt,125,1,11,8/23/2016,0.31,0
12294124,Friendly and Inviting Unit,66269338,Peggy,Queens,Jackson Heights,40.74838,-73.88767,Private room,125,1,11,5/26/2019,0.28,301
32959315,Luxury 3 BR loft for the ideal NYC experience!,150273801,Angie,Queens,Glendale,40.70504,-73.86933,Entire home/apt,131,3,11,6/18/2019,2.87,319
27427898,Private 2 Bd Guest House. Great for Quiet Getaway,34313176,Eddie,Queens,Rego Park,40.71662,-73.85971,Entire home/apt,140,2,11,6/26/2019,1.17,335
19673318,Hunters Hideaway,138526119,Richard,Queens,Rockaway Beach,40.58573,-73.8137,Entire home/apt,142,2,11,5/20/2019,0.46,117
31596163,GREAT LOCATION in NY! PRIVATE STUDIO with PARKING!,20056779,David & Orli,Queens,Forest Hills,40.72282,-73.85479,Entire home/apt,175,2,11,6/16/2019,1.96,172
29305952,Luxury Oceanfront 2BD Suite in Arverne By The Sea,220763958,Veronika,Queens,Arverne,40.58848,-73.795,Entire home/apt,199,1,11,7/7/2019,3.79,113
13822852,Beautiful two bedroom apartment in Astoria queens!,23436785,Cristy,Queens,Ditmars Steinway,40.77407,-73.90037,Entire home/apt,200,2,11,5/19/2019,0.52,363
3801407,Art Boutique Stateroom at JFK Airport,10162529,Jay,Queens,St. Albans,40.7012,-73.75041,Entire home/apt,239,3,11,11/20/2018,0.45,355
15095808,Cozy Getaway Rental Home,85202728,Lourdes,Queens,Holliswood,40.72468,-73.76681,Private room,239,3,11,6/30/2019,0.52,135
31919501,"ALL NEW LUXURY APT- 1ST FL 4BR/2 BTH,10MIN-JFK/LGA",215385823,Az,Queens,Jamaica Hills,40.71378,-73.80292,Entire home/apt,275,1,11,7/6/2019,7.5,280
33223405,Royal Court,250149612,Claudia,Queens,Jamaica,40.66971,-73.78583,Entire home/apt,300,1,11,7/7/2019,3.27,319
22088100,"Bright and Warm place -
only 17min to Central Park",161351021,V,Queens,Woodside,40.75593,-73.90268,Private room,425,1,11,3/1/2018,0.58,0
34444744,Large Private room queen bed near kitchen,147762665,Jose,Bronx,Wakefield,40.88649,-73.85889,Private room,37,1,12,6/24/2019,6.21,315
20817614,Room o4,74633496,Justine,Bronx,University Heights,40.85751,-73.90805,Private room,45,3,12,5/26/2019,0.54,365
3655007,Great Room for International Students!,18492106,Sharon,Bronx,Wakefield,40.88855,-73.85127,Private room,50,7,12,9/15/2018,0.55,0
27756639,Comfortable Place with Dimple,209306758,Harriet,Bronx,Baychester,40.8773,-73.84329,Private room,53,3,12,6/14/2019,1.2,356
21006709,Nice Cozy Little Studio in a Quite Neighborhood!!,151249486,Tiffany,Bronx,Parkchester,40.84038,-73.85662,Entire home/apt,65,3,12,12/30/2017,0.55,0
31067715,Large Bx condo 3 mins to Subway by Yankee Stadium,146675319,Will,Bronx,Fordham,40.85214,-73.90294,Entire home/apt,100,2,12,6/17/2019,2.98,20
14011511,Private Room Beautiful Apartment,15929157,Christina,Brooklyn,East New York,40.67424,-73.88136,Private room,29,30,12,11/1/2018,0.38,193
32616393,"2nd floor, Room# 5 (8'x12')",244817841,Aminul,Brooklyn,East New York,40.66888,-73.89372,Private room,35,7,12,6/27/2019,3.1,247
23578232,Gay friendly in NYC,6503950,Rob,Brooklyn,Bushwick,40.69401,-73.90578,Private room,40,1,12,12/31/2018,0.74,0
13065347,COOL Brooklyn Room,48764969,Alina,Brooklyn,Cypress Hills,40.68122,-73.90399,Private room,42,6,12,5/19/2019,0.96,207
32161968,Good Apt in Brooklyn super close Subways Room (B),175103962,Jay,Brooklyn,Bedford-Stuyvesant,40.68061,-73.907,Private room,46,1,12,6/26/2019,2.38,155
13407067,Carib breeze vybz,66309874,Rich,Brooklyn,Cypress Hills,40.68684,-73.87834,Private room,50,3,12,12/8/2018,0.33,90
1576883,Entire Floor of Brooklyn Brownstone,6866353,Julie,Brooklyn,Bushwick,40.68585,-73.90686,Private room,75,2,12,7/1/2018,0.24,0
6654304,"Charming, Cozy & spacious  bedroom in Brooklyn",34828488,Pauline,Brooklyn,Canarsie,40.64372,-73.90361,Private room,88,2,12,6/28/2019,0.26,180
22163623,2 Bedrooms in Shared Family Home 15 Min frm JFK,126110540,Janine,Brooklyn,East New York,40.6639,-73.88173,Private room,125,1,12,6/23/2019,0.68,89
31571554,SWEET PLACE IN BUSHWICK  3 BLOCKS FROM METRO STAT,236659049,Yesenia,Brooklyn,Bushwick,40.69157,-73.90435,Entire home/apt,140,2,12,6/23/2019,2.07,48
29339310,"""The Dumont"" Event Space",221036535,Terry,Brooklyn,East New York,40.66957,-73.86585,Entire home/apt,300,1,12,6/29/2019,1.49,175
31403932,"Go to NYC? Stay with us. Cozy, Clean &Close all",137501374,LKL Rental,Queens,Elmhurst,40.73998,-73.86802,Private room,28,1,12,6/24/2019,3.03,236
30687126,Cheap good double bed in living room-30min to Man,15872352,Sifan,Queens,Rego Park,40.72942,-73.86551,Shared room,34,1,12,6/30/2019,1.86,51
30353296,"Spacious room 2min walk to Subway M,R near Mall",218336964,Wei,Queens,Elmhurst,40.72977,-73.87171,Private room,40,2,12,6/4/2019,2.83,5
31177757,Bright and Cozy,146275359,Modupe,Queens,Springfield Gardens,40.68941,-73.75116,Private room,42,2,12,7/6/2019,2.4,365
20558461,"Big Private Room in shared apt in Rego Park, NY",146823994,Abdul,Queens,Rego Park,40.73086,-73.85663,Private room,44,2,12,1/1/2019,0.53,0
20227428,Douglaston Apartment Room A,18996093,Leonard,Queens,Little Neck,40.75794,-73.72956,Private room,45,1,12,6/22/2019,0.55,133
20436075,"Douglaston apartment Room B
(2nd room )",18996093,Leonard,Queens,Douglaston,40.75754,-73.73068,Private room,45,1,12,2/2/2019,0.55,226
4865454,"Cozy room in Queens, 20 min to NYC",5650180,Jessica,Queens,Elmhurst,40.74513,-73.8825,Private room,45,3,12,4/28/2019,0.37,201
21422090,"Bedroom 5 min away from E, 7, F, M, R trains!",106766048,Chelsea,Queens,Jackson Heights,40.75239,-73.89021,Private room,45,3,12,6/27/2019,1.67,0
21956264,Beautiful bed bed room,110346058,Shirley,Queens,Jamaica,40.6741,-73.79775,Private room,45,4,12,6/10/2019,2.03,291
22327744,Sunny room in Queens for couple,79298323,Crispy,Queens,Maspeth,40.73449,-73.89227,Private room,45,5,12,6/25/2019,0.99,320
26948855,Beautiful Spacious Room,35487412,Rashidi,Queens,Jackson Heights,40.7523,-73.87204,Private room,46,3,12,2/1/2019,1.02,5
19414323,Gorgeous bedroom in the Heart of Bushwick!,10457196,Richard,Queens,Ridgewood,40.70234,-73.90815,Private room,49,6,12,5/20/2019,0.49,65
30043809,Comfy private bedroom,225454310,Tosin,Queens,Far Rockaway,40.59836,-73.75555,Private room,50,1,12,4/28/2019,1.55,363
34863999,New Hotel-Like Private Room KING Bed 25 min NYC,48684597,David,Queens,Maspeth,40.73829,-73.89586,Private room,50,1,12,7/6/2019,9.47,233
33556026,"CATALINA’S ROOM
 Close to JFK and LGA airport",245710234,Marcelo Y Lucio,Queens,Elmhurst,40.73101,-73.87139,Private room,51,1,12,6/27/2019,3.96,180
8501697,Airy private room near E/F/M/R/7 and LGA,938086,Benjamin,Queens,Elmhurst,40.74537,-73.88337,Private room,51,1,12,1/21/2018,0.26,0
34336194,ROOM # 7 Near to JFK & LGA airport,258589420,Diego,Queens,Richmond Hill,40.68782,-73.83348,Private room,53,-1,12,7/6/2019,5.37,180
33094622,BEAUTIFUL 1 BED ROOM 10 MINS FROM JFK,29349060,Ode,Queens,St. Albans,40.6853,-73.76814,Private room,55,1,12,6/18/2019,3.13,180
35167554,Cozy and private room close to LGA.,264854526,David,Queens,East Elmhurst,40.75829,-73.88013,Private room,55,1,12,7/1/2019,9.73,0
15741448,"Convenient to JFK, La Guardia Airport and Dining",101712494,Alphanso,Queens,Rosedale,40.67104,-73.73006,Private room,55,2,12,9/1/2018,0.37,355
2661098,"New York City, a safe and (mostly) quiet place.",13621509,Renald,Queens,Rego Park,40.72786,-73.86946,Private room,55,2,12,6/23/2019,0.2,89
34250344,ROOM # 3 near to JFK & LGA Airport,258589420,Diego,Queens,Richmond Hill,40.68908,-73.83326,Private room,56,1,12,7/7/2019,5.37,179
33666721,ALEX SPACE #5,252819295,Alex,Queens,Richmond Hill,40.69439,-73.83243,Shared room,58,1,12,7/2/2019,4.14,180
34334609,ROOM # 6 near to JFK & LGA airport,258589420,Diego,Queens,Richmond Hill,40.68797,-73.83351,Private room,58,1,12,7/3/2019,5.45,179
6660518,NY Queens Penthouse Share = 1BR aka Brooklyn Room,34861728,Iris,Queens,Kew Gardens,40.70945,-73.83132,Private room,59,9,12,5/31/2019,0.26,318
35091010,Luxurious cozy private room near LGA (#02),264092618,Ajmol,Queens,East Elmhurst,40.76625,-73.87347,Private room,60,1,12,7/4/2019,8.18,87
29706277,Vintage first floor private room in a 3 bed apt,57128179,Rita,Queens,Rego Park,40.71639,-73.85799,Private room,60,2,12,6/16/2019,1.45,19
808618,Spacious & Sunny in Scenic Kw Gdns,4254417,Renee,Queens,Kew Gardens,40.70947,-73.82922,Private room,60,3,12,6/8/2019,0.31,351
27707562,Pleasant Place 5 mins away from JFK Airport,61688262,Paula,Queens,Springfield Gardens,40.66333,-73.7661,Private room,60,14,12,5/19/2019,1.14,341
33823598,LOVELY 1 BED ROOM 10 MIN FR JFK WITH PRIVATE PORCH,29349060,Ode,Queens,St. Albans,40.68687,-73.76809,Private room,67,1,12,7/6/2019,4.74,365
30043557,Relaxing private bedroom,225454310,Tosin,Queens,Far Rockaway,40.59802,-73.75497,Private room,70,1,12,6/19/2019,1.69,361
32759711,Worldclass Casa - Private Room - 5 min to JFK,115136074,Tina,Queens,Springfield Gardens,40.69034,-73.74895,Private room,70,2,12,6/15/2019,2.95,89
28635035,Beautiful garden apartment,88111418,Micheline,Queens,St. Albans,40.69113,-73.75524,Entire home/apt,70,3,12,6/20/2019,1.31,323
5091056,Comfy Bedroom quite neighborhood,26301893,Claude,Queens,Forest Hills,40.71158,-73.85273,Private room,80,1,12,1/3/2019,0.35,59
21531318,露西套房(Lucy Apt.),150835318,Lucy,Queens,Flushing,40.76573,-73.82822,Private room,85,1,12,6/22/2019,0.74,171
33269801,Gorgeous queen size oasis,105762561,Kim,Queens,Jamaica,40.69008,-73.78667,Private room,85,2,12,7/1/2019,3.56,330
27572832,Spacious & Sunny Master w Private Bath,167775339,Lydia,Queens,Woodside,40.7488,-73.90362,Private room,86,1,12,2/4/2019,1.28,0
27090376,Cozy Master bedroom/private bath.,154037433,Roland,Queens,Jamaica,40.67022,-73.77296,Private room,90,1,12,7/1/2019,1.11,86
28182350,Queens Beauty Close to Manhattan,212857568,Howard,Queens,Ozone Park,40.67616,-73.86016,Entire home/apt,90,4,12,6/19/2019,1.38,193
28659172,Spacious/comfortable/detailed/eclectic  apartment,23871497,Jay,Queens,Jackson Heights,40.75154,-73.8907,Entire home/apt,95,3,12,7/1/2019,1.31,31
35220162,Private Cozy Studio in Flushing(5K),246272839,Northern Star Realty,Queens,Flushing,40.765,-73.81875,Entire home/apt,96,1,12,7/3/2019,10.91,159
29929095,"Spacious studio by the LIRR, Q3-Q85 to JFK, trains",206229239,Mamadou,Queens,Jamaica,40.67748,-73.76376,Entire home/apt,100,1,12,2/17/2019,1.69,161
28739873,Arverne Bayside,195887266,Antonia,Queens,Arverne,40.59843,-73.79844,Entire home/apt,100,1,12,5/30/2019,2.29,65
28307159,Queens Palace,129038733,George & Kevin,Queens,Ditmars Steinway,40.77658,-73.90344,Entire home/apt,100,3,12,12/30/2018,1.21,0
15938836,"Bright, All New Semi Basement Apartment",103450258,Asaf,Queens,Kew Gardens Hills,40.72136,-73.81717,Entire home/apt,105,4,12,6/22/2019,0.39,335
26735305,Private 1 Bd Guest House. Great for Quiet Getaway,34313176,Eddie,Queens,Rego Park,40.71734,-73.86,Entire home/apt,110,2,12,3/25/2019,1.02,332
19037873,Basic place :) Forest Hills Rego Park,26440775,Anthony,Queens,Forest Hills,40.72902,-73.8474,Entire home/apt,115,30,12,6/17/2018,0.47,66
13779358,Home away from home. Contemporary!,80894027,Patrick,Queens,Jackson Heights,40.7532,-73.87731,Entire home/apt,125,3,12,6/17/2019,0.35,274
32844039,New York Comfort Stay!,105225699,Serena,Queens,Flushing,40.76177,-73.79415,Entire home/apt,135,3,12,7/5/2019,3.13,178
28386112,Spacious 2 BR. Ridgewood Apt.,214304954,Milly & George,Queens,Glendale,40.6934,-73.8951,Entire home/apt,160,2,12,6/30/2019,1.31,361
33588662,AMAZING 3 BEDROOM APARTMENT IN FLUSHING QUEENS,253083248,Samuel & Toluwani,Queens,Flushing,40.74006,-73.82894,Entire home/apt,200,1,12,6/30/2019,6,145
31339496,"Walk to the ""US OPEN""!",131808888,Renee,Queens,Flushing,40.74633,-73.82975,Entire home/apt,200,1,12,6/15/2019,4.5,139
21191862,(ABC) 3 bedrooms-2 bath up to 6 pp,110965771,Wilson,Queens,Flushing,40.77317,-73.82405,Private room,200,2,12,6/9/2019,0.64,35
16248277,Cozy and classic home,106233552,Coco,Queens,East Elmhurst,40.76652,-73.86651,Entire home/apt,239,3,12,5/27/2019,0.55,266
31883238,Living In Art,238975559,Antoaneta,Queens,Woodside,40.75413,-73.90204,Entire home/apt,250,2,12,7/7/2019,2.81,137
29677326,Ultra Lux Morden 2 Bedrooms suite with court yard,220762164,Sherley,Queens,St. Albans,40.69161,-73.76326,Entire home/apt,298,2,12,6/23/2019,1.51,365
34413436,"Bed only ladys, near LaGuardia & Manhattan",223087887,Jess & Ana,Queens,Corona,40.74262,-73.86674,Shared room,10000,1,12,7/7/2019,6,351
7734670,Prolonged Traveler's Dream (a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,40.81387,-73.88797,Private room,37,30,13,2/28/2019,0.28,333
28642074,Cozy BX Corner,216136826,Shawn,Bronx,Wakefield,40.8878,-73.85372,Private room,47,2,13,7/2/2019,1.62,347
27677869,Stay comfortably with us. You'll be back again....,208906697,Maxime,Bronx,Longwood,40.82248,-73.89915,Private room,50,1,13,5/29/2019,1.26,280
15345313,Bronx Beauty: Renovated historic rowhouse.,97853468,Steven,Bronx,Hunts Point,40.81658,-73.88889,Private room,59,14,13,12/30/2018,0.4,340
26640231,Magic at the Castle: private bedroom and bathroom,27964506,Ally,Bronx,Throgs Neck,40.81639,-73.81954,Private room,60,1,13,6/30/2019,1.09,35
19588726,Habitación ubicada céntricamente en la ciudad.,137690897,Yaneli,Bronx,Fordham,40.86729,-73.89046,Private room,75,2,13,5/19/2019,0.57,364
25996748,"Full Apartment, 1 Bedroom",18197276,Miguel,Bronx,Kingsbridge,40.88058,-73.90552,Entire home/apt,85,2,13,1/1/2019,1.05,0
30340171,"**Newly Renovated, Cozy, Urban Oasis entire apt**",227818501,Jenna,Bronx,Williamsbridge,40.87684,-73.86389,Entire home/apt,120,2,13,6/18/2019,1.83,97
20308615,Your Oasis in The Bronx!,67223829,Richard & Xio,Bronx,Longwood,40.82406,-73.8934,Entire home/apt,155,3,13,5/1/2019,0.61,285
29205007,Parkside Place,217970334,Linda,Bronx,Norwood,40.87448,-73.87412,Entire home/apt,200,1,13,7/7/2019,6.61,0
22481840,"MODERN & SPACIOUS PAD!
5MINS TO L/J,M/A,C TRAINS",162572530,Carmen,Brooklyn,Bushwick,40.68328,-73.90783,Entire home/apt,28,2,13,6/11/2018,0.72,0
685435,Cozy Private Bedroom $800 Month,1360296,Maria Daniela,Brooklyn,East New York,40.67635,-73.89124,Private room,35,3,13,5/29/2019,0.16,2
31332143,Good room in Brooklyn super close to Subways C,175103962,Jay,Brooklyn,Bedford-Stuyvesant,40.68062,-73.90716,Private room,45,1,13,6/24/2019,2.31,170
25034086,Clean1,156505456,John,Brooklyn,East New York,40.66154,-73.88874,Private room,51,3,13,6/22/2019,0.97,180
19028078,Elegant Guest Room A,44547688,Carol,Brooklyn,East New York,40.67249,-73.8782,Private room,52,1,13,5/26/2019,0.53,365
13876809,Sunrise Loft Room in Luxurious Brooklyn Condo,82083094,Fay,Brooklyn,Canarsie,40.63927,-73.88145,Private room,65,2,13,5/5/2019,0.42,270
24000797,Stunning Brooklyn Suite,19202612,Anthony,Brooklyn,Canarsie,40.6302,-73.8997,Entire home/apt,80,3,13,9/9/2018,0.86,0
23791349,Modern style apartment in the heart of Bushwick,31427834,Kerelle,Brooklyn,Bushwick,40.68868,-73.90595,Entire home/apt,100,1,13,2/11/2019,1.16,34
31116747,Beauty In The East-Mins to Subway/JFK/LGA/Manhatta,212729984,Victoria,Brooklyn,East New York,40.65905,-73.8976,Entire home/apt,150,1,13,7/3/2019,7.36,89
22746368,Bed no.2 in the living room,47735494,Iris,Queens,Rego Park,40.72666,-73.87004,Shared room,23,1,13,4/2/2018,0.77,0
13694021,"BasementSolo Private bedRoom No 
Window in NYC, 2E",31307789,Luffy,Queens,Corona,40.74736,-73.85587,Shared room,27,2,13,6/21/2019,0.35,361
31135611,Pvt Room for Two Near JFK 6 mi/ LGA 10 mi- Olive,230025652,Kafayat,Queens,Queens Village,40.70533,-73.7485,Private room,38,2,13,4/27/2019,2.06,6
5344850,Cozy room 15 min from Manhattan,27698133,Jakub,Queens,Woodside,40.74705,-73.89564,Private room,38,5,13,12/18/2018,0.25,0
31485453,Peaceful Private Room in Kew Gardens! Room 1,23969698,Lindsey,Queens,Kew Gardens,40.70817,-73.83595,Private room,40,1,13,6/11/2019,2.41,17
19141428,"Large room, very conveniently to train, bus, jfk#1",82367658,John,Queens,Richmond Hill,40.69142,-73.82039,Private room,40,2,13,5/31/2019,0.55,311
25625417,The Palace of Perhaps (Bushwick / Ridgewood),21061846,Briana,Queens,Ridgewood,40.69943,-73.90712,Private room,40,2,13,6/28/2019,0.99,0
33778143,The Blue Room by LGA/Kennedy Airporst & NYC!,204733512,Aramis,Queens,East Elmhurst,40.76111,-73.88408,Private room,45,3,13,7/3/2019,5.42,80
28716187,Home away from home,216611306,Eme,Queens,Briarwood,40.71378,-73.80796,Private room,50,1,13,4/8/2019,1.46,0
33555650,A Nice Room,199833548,Syeda,Queens,Jamaica,40.70585,-73.80867,Private room,50,1,13,6/23/2019,4.53,358
33528078,Sunny Bedroom in Ridgewood/Bushwick,38194603,Adham,Queens,Ridgewood,40.70622,-73.90641,Private room,50,1,13,6/24/2019,4.53,5
15790071,Elegant spacious private room,20237633,Mike,Queens,Ridgewood,40.70639,-73.90058,Private room,50,2,13,6/13/2017,0.4,0
4393628,Double-deck bed room 别墅二楼卧房,21228368,Jessica,Queens,Forest Hills,40.71233,-73.84848,Private room,55,1,13,12/1/2016,0.23,281
16545876,Astoria Ditmars Bedroom,10028635,Valentina,Queens,Ditmars Steinway,40.77549,-73.90786,Private room,55,3,13,4/25/2019,1.13,36
29787085,Half block to NY. Flushing Chinatown. Main Street,110058188,Charles,Queens,Flushing,40.76016,-73.82672,Private room,57,1,13,7/6/2019,3.28,347
22190231,"LUXURY BEDROOM FOR RENT, close to Manhattan.",119128599,Jessie,Queens,Maspeth,40.73094,-73.90131,Private room,59,2,13,1/13/2019,0.9,35
33061842,"Cozy house , very quiet , clean room !",140630987,Jiali,Queens,Flushing,40.77078,-73.82615,Private room,60,1,13,6/23/2019,4.94,125
33492175,The beautiful room with your own bathroom,175370972,Young,Queens,Flushing,40.7577,-73.83519,Private room,65,1,13,6/22/2019,4.06,36
29338715,Clean Cozy Getaway--Just 15 Minutes From JFK,205243076,Diana,Queens,Cambria Heights,40.69238,-73.73646,Private room,65,2,13,7/2/2019,1.49,77
2269104,Modern Style private room in queens,8568891,Sufia,Queens,Jamaica,40.7095,-73.78828,Private room,65,2,13,7/14/2018,0.22,362
29381786,La Cabina al Mare,25059454,Luca,Queens,Rockaway Beach,40.58409,-73.81665,Entire home/apt,65,2,13,7/6/2019,1.54,73
2943724,3 Bedroom @ JFK CASINO BEACH LOCALE,15029400,Astoria,Queens,Bayswater,40.60549,-73.75547,Private room,70,1,13,5/25/2015,0.21,220
35059538,Large private room with a queen bed near LGA (#4),264092618,Ajmol,Queens,East Elmhurst,40.76411,-73.87373,Private room,70,1,13,7/7/2019,9.07,88
105469,Oceanfront Apartment in Rockaway,547386,Michelle,Queens,Rockaway Beach,40.58615,-73.81245,Private room,70,27,13,9/21/2015,0.13,335
14296299,Lovely private suite in charming historic house,4269804,Mollie,Queens,Ridgewood,40.70717,-73.89395,Private room,79,3,13,5/18/2018,0.39,64
31269703,Heart of Jamaica Queens,81146418,Monique,Queens,Jamaica,40.68684,-73.79921,Entire home/apt,80,2,13,6/15/2019,2.36,87
21763302,Astoria flat 5 minutes to subway 10 mins to NYC,158048302,Marilyn,Queens,Ditmars Steinway,40.77416,-73.90755,Entire home/apt,83,5,13,6/22/2019,0.68,365
29964754,NYC Room and Balcony. Walk to Forest Hills Stadium,22175061,Suket,Queens,Forest Hills,40.72104,-73.85391,Private room,89,2,13,6/30/2019,1.73,24
